"","transect","start_x","start_y","direction","x","y","specifiedInclProb","AdjustedInclProb","cluster"
"145",3,349261.273936845,6286788.88548791,196.363636363636,349240.730937909,6286718.92245859,0.00568998699573595,0.00568998699573595,"NPZ.2"
"146",3,349261.273936845,6286788.88548791,196.363636363636,349237.796223775,6286708.92774011,0.00568998699573595,0.00568998699573595,"NPZ.2"
"147",3,349261.273936845,6286788.88548791,196.363636363636,349234.861509641,6286698.93302164,0.00568998699573595,0.00568998699573595,"NPZ.2"
"148",3,349261.273936845,6286788.88548791,196.363636363636,349231.926795507,6286688.93830316,0.00568998699573595,0.00568998699573595,"NPZ.2"
"149",3,349261.273936845,6286788.88548791,196.363636363636,349228.992081374,6286678.94358469,0.00568998699573595,0.00568998699573595,"NPZ.2"
"150",3,349261.273936845,6286788.88548791,196.363636363636,349226.05736724,6286668.94886621,0.00568998699573595,0.00568998699573595,"NPZ.2"
"151",1,348565.273936845,6288173.88548791,163.636363636364,348530.05736724,6288293.82210961,0.00517706821254595,0.00517706821254595,"NPZ.3"
"152",1,348565.273936845,6288173.88548791,163.636363636364,348532.992081374,6288283.82739114,0.00517706821254595,0.00517706821254595,"NPZ.3"
"153",1,348565.273936845,6288173.88548791,163.636363636364,348535.926795507,6288273.83267266,0.00517706821254595,0.00517706821254595,"NPZ.3"
"154",1,348565.273936845,6288173.88548791,163.636363636364,348538.861509641,6288263.83795419,0.00517706821254595,0.00517706821254595,"NPZ.3"
"155",1,348565.273936845,6288173.88548791,163.636363636364,348541.796223775,6288253.84323571,0.00517706821254595,0.00517706821254595,"NPZ.3"
"156",1,348565.273936845,6288173.88548791,163.636363636364,348544.730937909,6288243.84851724,0.00517706821254595,0.00517706821254595,"NPZ.3"
"157",1,348565.273936845,6288173.88548791,163.636363636364,348547.665652042,6288233.85379876,0.00517706821254595,0.00517706821254595,"NPZ.3"
"158",1,348565.273936845,6288173.88548791,163.636363636364,348550.600366176,6288223.85908029,0.00517706821254595,0.00517706821254595,"NPZ.3"
"159",1,348565.273936845,6288173.88548791,163.636363636364,348553.53508031,6288213.86436181,0.00517706821254595,0.00517706821254595,"NPZ.3"
"160",1,348565.273936845,6288173.88548791,163.636363636364,348556.469794444,6288203.86964334,0.00517706821254595,0.00517706821254595,"NPZ.3"
"161",1,348565.273936845,6288173.88548791,163.636363636364,348559.404508577,6288193.87492486,0.00517706821254595,0.00517706821254595,"NPZ.3"
"162",1,348565.273936845,6288173.88548791,163.636363636364,348562.339222711,6288183.88020639,0.00517706821254595,0.00517706821254595,"NPZ.3"
"163",1,348565.273936845,6288173.88548791,163.636363636364,348565.273936845,6288173.88548791,0.00517706821254595,0.00517706821254595,"NPZ.3"
"164",1,348565.273936845,6288173.88548791,163.636363636364,348568.208650979,6288163.89076944,0.00517706821254595,0.00517706821254595,"NPZ.3"
"165",1,348565.273936845,6288173.88548791,163.636363636364,348571.143365113,6288153.89605096,0.00517706821254595,0.00517706821254595,"NPZ.3"
"166",1,348565.273936845,6288173.88548791,163.636363636364,348574.078079246,6288143.90133249,0.00517706821254595,0.00517706821254595,"NPZ.3"
"167",1,348565.273936845,6288173.88548791,163.636363636364,348577.01279338,6288133.90661401,0.00517706821254595,0.00517706821254595,"NPZ.3"
"168",1,348565.273936845,6288173.88548791,163.636363636364,348579.947507514,6288123.91189554,0.00517706821254595,0.00517706821254595,"NPZ.3"
"169",1,348565.273936845,6288173.88548791,163.636363636364,348582.882221648,6288113.91717706,0.00517706821254595,0.00517706821254595,"NPZ.3"
"170",1,348565.273936845,6288173.88548791,163.636363636364,348585.816935781,6288103.92245859,0.00517706821254595,0.00517706821254595,"NPZ.3"
"171",1,348565.273936845,6288173.88548791,163.636363636364,348588.751649915,6288093.92774011,0.00517706821254595,0.00517706821254595,"NPZ.3"
"172",1,348565.273936845,6288173.88548791,163.636363636364,348591.686364049,6288083.93302164,0.00517706821254595,0.00517706821254595,"NPZ.3"
"173",1,348565.273936845,6288173.88548791,163.636363636364,348594.621078183,6288073.93830316,0.00517706821254595,0.00517706821254595,"NPZ.3"
"174",1,348565.273936845,6288173.88548791,163.636363636364,348597.555792316,6288063.94358469,0.00517706821254595,0.00517706821254595,"NPZ.3"
"175",1,348565.273936845,6288173.88548791,163.636363636364,348600.49050645,6288053.94886621,0.00517706821254595,0.00517706821254595,"NPZ.3"
"176",2,351349.273936845,6287065.88548791,130.909090909091,351254.805240051,6287147.74307966,0.00597796345225292,0.00597796345225292,"NPZ.3"
"177",2,351349.273936845,6287065.88548791,130.909090909091,351262.67763145,6287140.92161368,0.00597796345225292,0.00597796345225292,"NPZ.3"
"178",2,351349.273936845,6287065.88548791,130.909090909091,351270.55002285,6287134.1001477,0.00597796345225292,0.00597796345225292,"NPZ.3"
"179",2,351349.273936845,6287065.88548791,130.909090909091,351278.422414249,6287127.27868172,0.00597796345225292,0.00597796345225292,"NPZ.3"
"180",2,351349.273936845,6287065.88548791,130.909090909091,351286.294805649,6287120.45721574,0.00597796345225292,0.00597796345225292,"NPZ.3"
"181",2,351349.273936845,6287065.88548791,130.909090909091,351294.167197048,6287113.63574976,0.00597796345225292,0.00597796345225292,"NPZ.3"
"182",2,351349.273936845,6287065.88548791,130.909090909091,351302.039588448,6287106.81428378,0.00597796345225292,0.00597796345225292,"NPZ.3"
"183",2,351349.273936845,6287065.88548791,130.909090909091,351309.911979847,6287099.99281781,0.00597796345225292,0.00597796345225292,"NPZ.3"
"184",2,351349.273936845,6287065.88548791,130.909090909091,351317.784371247,6287093.17135183,0.00597796345225292,0.00597796345225292,"NPZ.3"
"185",2,351349.273936845,6287065.88548791,130.909090909091,351325.656762646,6287086.34988585,0.00597796345225292,0.00597796345225292,"NPZ.3"
"186",2,351349.273936845,6287065.88548791,130.909090909091,351333.529154046,6287079.52841987,0.00597796345225292,0.00597796345225292,"NPZ.3"
"187",2,351349.273936845,6287065.88548791,130.909090909091,351341.401545445,6287072.70695389,0.00597796345225292,0.00597796345225292,"NPZ.3"
"188",2,351349.273936845,6287065.88548791,130.909090909091,351349.273936845,6287065.88548791,0.00597796345225292,0.00597796345225292,"NPZ.3"
"189",2,351349.273936845,6287065.88548791,130.909090909091,351357.146328245,6287059.06402193,0.00597796345225292,0.00597796345225292,"NPZ.3"
"190",2,351349.273936845,6287065.88548791,130.909090909091,351365.018719644,6287052.24255596,0.00597796345225292,0.00597796345225292,"NPZ.3"
"191",2,351349.273936845,6287065.88548791,130.909090909091,351372.891111044,6287045.42108998,0.00597796345225292,0.00597796345225292,"NPZ.3"
"192",2,351349.273936845,6287065.88548791,130.909090909091,351380.763502443,6287038.599624,0.00597796345225292,0.00597796345225292,"NPZ.3"
"193",2,351349.273936845,6287065.88548791,130.909090909091,351388.635893843,6287031.77815802,0.00597796345225292,0.00597796345225292,"NPZ.3"
"194",2,351349.273936845,6287065.88548791,130.909090909091,351396.508285242,6287024.95669204,0.00597796345225292,0.00597796345225292,"NPZ.3"
"195",2,351349.273936845,6287065.88548791,130.909090909091,351404.380676642,6287018.13522606,0.00597796345225292,0.00597796345225292,"NPZ.3"
"196",2,351349.273936845,6287065.88548791,130.909090909091,351412.253068041,6287011.31376008,0.00597796345225292,0.00597796345225292,"NPZ.3"
"197",2,351349.273936845,6287065.88548791,130.909090909091,351420.125459441,6287004.4922941,0.00597796345225292,0.00597796345225292,"NPZ.3"
"198",2,351349.273936845,6287065.88548791,130.909090909091,351427.99785084,6286997.67082813,0.00597796345225292,0.00597796345225292,"NPZ.3"
"199",2,351349.273936845,6287065.88548791,130.909090909091,351435.87024224,6286990.84936215,0.00597796345225292,0.00597796345225292,"NPZ.3"
